customer_id,sex,is_married,event_time,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C5982,1,0,2024-05-02T05:39:14.607Z,0,0,0,0,0,1,0.7938356164383562
C5983,1,1,2024-05-02T05:39:14.608Z,1,0,0,0,0,0,0.12191780821917808
C5984,1,1,2024-05-02T05:39:14.608Z,1,0,0,0,0,0,0.004794520547945158
C5985,1,1,2024-05-02T05:39:14.609Z,0,1,0,0,0,0,0.3027397260273972
C5986,0,1,2024-05-02T05:39:14.609Z,0,0,0,0,0,1,0.5445205479452055
C5987,0,1,2024-05-02T05:39:14.610Z,0,0,0,0,0,1,0.0034246575342467
C5988,1,0,2024-05-02T05:39:14.611Z,1,0,0,0,0,0,0.18219178082191778
C5989,1,1,2024-05-02T05:39:14.611Z,0,0,0,1,0,0,0.18287671232876712
C5990,1,0,2024-05-02T05:39:14.612Z,0,0,0,0,0,1,0.2678082191780822
C5991,0,1,2024-05-02T05:39:14.612Z,0,0,0,0,0,1,0.0636986301369864
C5992,0,1,2024-05-02T05:39:14.613Z,0,0,1,0,0,0,0.20479452054794534
C5993,1,0,2024-05-02T05:39:14.613Z,0,0,0,0,0,1,0.18904109589041096
C5994,1,0,2024-05-02T05:39:14.614Z,0,1,0,0,0,0,0.5636986301369864
C5995,0,1,2024-05-02T05:39:14.615Z,0,0,0,1,0,0,0.560958904109589
C5996,0,0,2024-05-02T05:39:14.615Z,0,1,0,0,0,0,0.38972602739726026
C5997,0,1,2024-05-02T05:39:14.616Z,0,0,0,0,0,1,0.9116438356164385
C5998,1,1,2024-05-02T05:39:14.616Z,0,0,0,1,0,0,0.33630136986301373
C5999,0,0,2024-05-02T05:39:14.617Z,0,0,0,0,1,0,0.8623287671232878
C6000,0,0,2024-05-02T05:39:14.617Z,0,0,1,0,0,0,0.4363013698630138
C6001,1,1,2024-05-02T05:39:14.618Z,0,0,0,1,0,0,0.34383561643835625
C6002,1,0,2024-05-02T05:39:14.619Z,1,0,0,0,0,0,0.8767123287671232
C6003,1,1,2024-05-02T05:39:14.619Z,0,0,0,0,1,0,0.10068493150684943
C6004,0,0,2024-05-02T05:39:14.620Z,0,0,0,0,1,0,0.3116438356164384
C6005,1,0,2024-05-02T05:39:14.620Z,0,0,0,0,0,1,0.9136986301369863
C6006,0,0,2024-05-02T05:39:14.621Z,0,0,0,0,0,1,0.560958904109589
C6007,1,0,2024-05-02T05:39:14.622Z,0,0,0,1,0,0,0.5698630136986302
C6008,1,1,2024-05-02T05:39:14.622Z,0,0,0,1,0,0,0.5753424657534247
C6009,1,0,2024-05-02T05:39:14.623Z,0,1,0,0,0,0,0.08493150684931505
C6010,0,0,2024-05-02T05:39:14.623Z,0,0,0,0,0,1,0.8404109589041096
C6011,1,1,2024-05-02T05:39:14.624Z,0,0,0,0,1,0,0.5712328767123287
C6012,0,1,2024-05-02T05:39:14.625Z,0,0,0,0,0,1,0.02945205479452051
C6013,0,1,2024-05-02T05:39:14.625Z,0,1,0,0,0,0,0.21575342465753433
C6014,0,0,2024-05-02T05:39:14.626Z,0,0,0,0,0,1,0.2938356164383562
C6015,0,1,2024-05-02T05:39:14.627Z,0,0,0,0,0,1,0.4527397260273973
C6016,1,1,2024-05-02T05:39:14.627Z,0,0,1,0,0,0,0.8253424657534247
C6017,0,1,2024-05-02T05:39:14.628Z,0,1,0,0,0,0,0.15000000000000013
C6018,0,1,2024-05-02T05:39:14.629Z,1,0,0,0,0,0,0.4691780821917808
C6019,0,1,2024-05-02T05:39:14.629Z,0,0,0,0,1,0,0.1150684931506849
C6020,0,1,2024-05-02T05:39:14.630Z,0,0,0,0,0,1,0.6952054794520548
C6021,1,1,2024-05-02T05:39:14.630Z,0,0,0,0,0,1,0.09178082191780823
C6022,1,0,2024-05-02T05:39:14.631Z,0,1,0,0,0,0,0.12808219178082192
C6023,0,0,2024-05-02T05:39:14.632Z,0,1,0,0,0,0,0.6034246575342466
C6024,1,0,2024-05-02T05:39:14.632Z,1,0,0,0,0,0,0.3061643835616439
C6025,1,1,2024-05-02T05:39:14.633Z,0,1,0,0,0,0,0.03082191780821919
C6026,0,1,2024-05-02T05:39:14.633Z,0,0,0,0,1,0,0.7287671232876713
C6027,1,1,2024-05-02T05:39:14.634Z,1,0,0,0,0,0,0.047260273972602684
C6028,1,1,2024-05-02T05:39:14.634Z,0,0,0,0,1,0,0.8472602739726027
C6029,0,0,2024-05-02T05:39:14.635Z,0,0,0,0,0,1,0.8301369863013699
C6030,0,0,2024-05-02T05:39:14.636Z,1,0,0,0,0,0,0.7568493150684932
C6031,1,0,2024-05-02T05:39:14.636Z,0,0,0,0,0,1,0.2534246575342467
C6032,1,1,2024-05-02T05:39:14.637Z,0,0,0,0,0,1,0.7506849315068493
C6033,1,0,2024-05-02T05:39:14.638Z,1,0,0,0,0,0,0.8863013698630138
C6034,1,0,2024-05-02T05:39:14.638Z,0,0,0,1,0,0,0.3082191780821919
C6035,1,0,2024-05-02T05:39:14.639Z,0,0,0,0,1,0,0.013698630136986356
C6036,0,1,2024-05-02T05:39:14.639Z,0,0,1,0,0,0,0.9047945205479453
C6037,0,1,2024-05-02T05:39:14.640Z,0,0,1,0,0,0,0.906164383561644
C6038,1,0,2024-05-02T05:39:14.641Z,0,0,0,0,0,1,0.9650684931506848
C6039,0,1,2024-05-02T05:39:14.641Z,0,0,0,0,0,1,0.1897260273972603
C6040,1,0,2024-05-02T05:39:14.642Z,0,0,0,0,0,1,0.726027397260274
C6041,0,0,2024-05-02T05:39:14.643Z,0,0,0,0,0,1,0.6513698630136986
C6042,0,0,2024-05-02T05:39:14.643Z,0,0,1,0,0,0,0.28698630136986303
C6043,1,1,2024-05-02T05:39:14.644Z,1,0,0,0,0,0,0.8006849315068494
C6044,1,0,2024-05-02T05:39:14.644Z,1,0,0,0,0,0,0.7493150684931507
C6045,0,0,2024-05-02T05:39:14.645Z,0,0,1,0,0,0,0.2575342465753425
C6046,1,1,2024-05-02T05:39:14.645Z,0,0,1,0,0,0,0.8500000000000001
C6047,1,0,2024-05-02T05:39:14.646Z,0,0,0,1,0,0,0.2808219178082192
C6048,1,0,2024-05-02T05:39:14.647Z,0,0,0,1,0,0,0.8280821917808219
C6049,0,0,2024-05-02T05:39:14.647Z,0,0,0,0,0,1,0.3671232876712329
C6050,0,0,2024-05-02T05:39:14.648Z,0,0,0,0,1,0,0.017808219178082174
C6051,0,0,2024-05-02T05:39:14.648Z,0,0,0,0,1,0,0.15547945205479463
C6052,1,1,2024-05-02T05:39:14.649Z,0,0,0,0,0,1,0.6198630136986301
C6053,1,1,2024-05-02T05:39:14.650Z,1,0,0,0,0,0,0.07191780821917804
C6054,1,0,2024-05-02T05:39:14.650Z,0,0,1,0,0,0,0.9171232876712327
C6055,1,0,2024-05-02T05:39:14.651Z,0,0,0,1,0,0,0.7095890410958905
C6056,0,1,2024-05-02T05:39:14.651Z,0,0,0,0,0,1,0.03835616438356171
C6057,0,0,2024-05-02T05:39:14.652Z,0,1,0,0,0,0,0.37328767123287676
C6058,0,1,2024-05-02T05:39:14.652Z,0,0,0,0,0,1,0.4465753424657535
C6059,0,1,2024-05-02T05:39:14.653Z,0,0,1,0,0,0,0.9773972602739724
C6060,1,0,2024-05-02T05:39:14.654Z,0,0,0,0,1,0,0.8595890410958904
C6061,0,1,2024-05-02T05:39:14.654Z,1,0,0,0,0,0,0.8383561643835618
C6062,1,1,2024-05-02T05:39:14.655Z,0,0,0,0,1,0,0.9917808219178084
C6063,0,0,2024-05-02T05:39:14.655Z,0,0,0,1,0,0,0.8410958904109589
C6064,0,1,2024-05-02T05:39:14.656Z,0,1,0,0,0,0,0.6636986301369863
C6065,0,0,2024-05-02T05:39:14.657Z,0,0,0,0,0,1,0.47876712328767135
C6066,0,1,2024-05-02T05:39:14.657Z,0,0,0,0,0,1,0.1205479452054794
C6067,1,1,2024-05-02T05:39:14.658Z,0,0,0,0,0,1,0.21301369863013697
C6068,1,1,2024-05-02T05:39:14.658Z,0,0,0,1,0,0,0.9095890410958904
C6069,0,0,2024-05-02T05:39:14.659Z,1,0,0,0,0,0,0.9445205479452055
C6070,1,1,2024-05-02T05:39:14.659Z,0,0,0,0,0,1,0.34931506849315075
C6071,0,0,2024-05-02T05:39:14.660Z,1,0,0,0,0,0,0.8732876712328768
C6072,0,1,2024-05-02T05:39:14.661Z,0,0,0,0,1,0,0.049315068493150704
C6073,1,1,2024-05-02T05:39:14.661Z,0,0,0,0,0,1,0.667123287671233
C6074,0,1,2024-05-02T05:39:14.662Z,0,0,0,0,0,1,0.17945205479452064
C6075,1,1,2024-05-02T05:39:14.662Z,0,0,0,0,0,1,0.6684931506849314
C6076,0,0,2024-05-02T05:39:14.663Z,0,0,0,1,0,0,0.14178082191780828
C6077,0,1,2024-05-02T05:39:14.664Z,0,0,0,1,0,0,0.3917808219178083
C6078,1,1,2024-05-02T05:39:14.664Z,0,0,0,1,0,0,0.3520547945205479
C6079,1,0,2024-05-02T05:39:14.665Z,1,0,0,0,0,0,0.36027397260273974
C6080,0,1,2024-05-02T05:39:14.665Z,0,0,0,1,0,0,0.7335616438356165
C6081,1,0,2024-05-02T05:39:14.666Z,0,0,0,0,1,0,0.6719178082191781
C6082,1,1,2024-05-02T05:39:14.667Z,0,0,0,0,0,1,0.4013698630136986
C6083,1,0,2024-05-02T05:39:14.668Z,0,0,0,0,0,1,0.49383561643835616
C6084,1,1,2024-05-02T05:39:14.668Z,0,0,0,0,0,1,0.8753424657534248
C6085,1,0,2024-05-02T05:39:14.669Z,0,0,0,0,0,1,0.8876712328767125
C6086,0,0,2024-05-02T05:39:14.670Z,0,1,0,0,0,0,0.8650684931506849
C6087,1,1,2024-05-02T05:39:14.670Z,0,0,0,0,1,0,0.7164383561643837
C6088,1,0,2024-05-02T05:39:14.670Z,0,0,1,0,0,0,0.44246575342465766
C6089,1,0,2024-05-02T05:39:14.671Z,0,0,0,0,0,1,0.12191780821917808
C6090,0,0,2024-05-02T05:39:14.671Z,0,0,0,0,0,1,0.3102739726027397
C6091,0,0,2024-05-02T05:39:14.672Z,1,0,0,0,0,0,0.6986301369863015
C6092,0,1,2024-05-02T05:39:14.673Z,0,0,0,1,0,0,0.1404109589041096
C6093,0,1,2024-05-02T05:39:14.673Z,0,0,1,0,0,0,0.5356164383561643
C6094,0,0,2024-05-02T05:39:14.674Z,0,0,0,1,0,0,0.9595890410958905
C6095,1,1,2024-05-02T05:39:14.675Z,0,1,0,0,0,0,0.9746575342465755
C6096,0,1,2024-05-02T05:39:14.675Z,0,0,0,0,0,1,0.018493150684931514
C6097,0,0,2024-05-02T05:39:14.676Z,0,0,0,0,0,1,0.35342465753424657
C6098,0,0,2024-05-02T05:39:14.676Z,0,0,1,0,0,0,0.15068493150684925
C6099,0,0,2024-05-02T05:39:14.677Z,1,0,0,0,0,0,0.23630136986301364
C6100,0,0,2024-05-02T05:39:14.678Z,0,0,1,0,0,0,0.1753424657534246
C6101,0,1,2024-05-02T05:39:14.678Z,0,0,0,1,0,0,0.7267123287671233
C6102,0,0,2024-05-02T05:39:14.679Z,1,0,0,0,0,0,0.6842465753424658
C6103,1,1,2024-05-02T05:39:14.679Z,0,1,0,0,0,0,0.050000000000000044
C6104,0,1,2024-05-02T05:39:14.680Z,0,0,0,0,0,1,0.523972602739726
C6105,0,0,2024-05-02T05:39:14.681Z,0,0,0,1,0,0,0.6767123287671233
C6106,0,1,2024-05-02T05:39:14.682Z,0,0,0,0,1,0,0.7363013698630136
C6107,1,0,2024-05-02T05:39:14.682Z,0,1,0,0,0,0,0.09589041095890405
C6108,0,0,2024-05-02T05:39:14.683Z,0,0,0,1,0,0,0.6068493150684933
C6109,0,0,2024-05-02T05:39:14.683Z,0,1,0,0,0,0,0.5273972602739727
C6110,0,1,2024-05-02T05:39:14.684Z,0,0,0,0,0,1,0.5739726027397261
C6111,0,0,2024-05-02T05:39:14.684Z,0,0,0,0,1,0,0.717123287671233
C6112,0,1,2024-05-02T05:39:14.685Z,0,0,0,0,0,1,0.24246575342465748
C6113,0,0,2024-05-02T05:39:14.686Z,0,0,0,0,0,1,0.29315068493150687
C6114,0,1,2024-05-02T05:39:14.686Z,0,0,0,0,0,1,0.15753424657534243
C6115,0,0,2024-05-02T05:39:14.687Z,1,0,0,0,0,0,0.23219178082191783
C6116,0,1,2024-05-02T05:39:14.687Z,0,0,0,0,0,1,0.6883561643835616
C6117,1,0,2024-05-02T05:39:14.688Z,0,0,0,0,1,0,0.42808219178082196
C6118,0,1,2024-05-02T05:39:14.689Z,0,0,0,0,0,1,0.1602739726027398
C6119,1,0,2024-05-02T05:39:14.689Z,0,1,0,0,0,0,0.4616438356164383
C6120,0,0,2024-05-02T05:39:14.690Z,0,0,0,1,0,0,1.0
C6121,0,0,2024-05-02T05:39:14.690Z,0,0,0,0,0,1,0.42602739726027394
C6122,1,0,2024-05-02T05:39:14.691Z,0,0,0,1,0,0,0.713013698630137
C6123,0,1,2024-05-02T05:39:14.692Z,0,0,0,1,0,0,0.5143835616438357
C6124,0,1,2024-05-02T05:39:14.692Z,0,0,0,0,0,1,0.05342465753424652
C6125,0,0,2024-05-02T05:39:14.693Z,0,1,0,0,0,0,0.8315068493150686
C6126,0,0,2024-05-02T05:39:14.693Z,0,0,0,0,0,1,0.13835616438356158
C6127,0,1,2024-05-02T05:39:14.694Z,1,0,0,0,0,0,0.4486301369863015
C6128,0,0,2024-05-02T05:39:14.694Z,0,1,0,0,0,0,0.7123287671232876
C6129,1,1,2024-05-02T05:39:14.695Z,0,0,0,0,0,1,0.5027397260273974
C6130,1,0,2024-05-02T05:39:14.696Z,1,0,0,0,0,0,0.6123287671232878
C6131,0,1,2024-05-02T05:39:14.696Z,0,0,0,0,0,1,0.4636986301369863
C6132,0,1,2024-05-02T05:39:14.697Z,0,0,0,0,0,1,0.239041095890411
C6133,1,1,2024-05-02T05:39:14.697Z,1,0,0,0,0,0,0.8958904109589041
C6134,1,0,2024-05-02T05:39:14.698Z,1,0,0,0,0,0,0.2678082191780822
C6135,1,1,2024-05-02T05:39:14.698Z,0,0,0,0,0,1,0.723972602739726
C6136,0,0,2024-05-02T05:39:14.699Z,0,0,0,0,1,0,0.38219178082191774
C6137,1,0,2024-05-02T05:39:14.700Z,1,0,0,0,0,0,0.18561643835616448
C6138,0,1,2024-05-02T05:39:14.701Z,0,0,0,0,0,1,0.6116438356164384
C6139,1,0,2024-05-02T05:39:14.701Z,0,0,0,0,1,0,0.7123287671232876
C6140,1,1,2024-05-02T05:39:14.702Z,0,0,0,1,0,0,0.7732876712328767
C6141,1,1,2024-05-02T05:39:14.702Z,0,0,0,0,0,1,0.33630136986301373
C6142,1,1,2024-05-02T05:39:14.703Z,0,1,0,0,0,0,0.9684931506849317
C6143,0,1,2024-05-02T05:39:14.704Z,1,0,0,0,0,0,0.8178082191780822
C6144,1,1,2024-05-02T05:39:14.704Z,0,1,0,0,0,0,0.13424657534246576
C6145,1,0,2024-05-02T05:39:14.705Z,0,0,1,0,0,0,0.49726027397260286
C6146,1,0,2024-05-02T05:39:14.706Z,0,0,0,0,1,0,0.3972602739726028
C6147,1,1,2024-05-02T05:39:14.706Z,0,0,0,0,1,0,0.8465753424657534
C6148,1,0,2024-05-02T05:39:14.707Z,0,0,1,0,0,0,0.040410958904109506
C6149,0,0,2024-05-02T05:39:14.708Z,0,0,0,0,0,1,0.5424657534246575
C6150,0,1,2024-05-02T05:39:14.708Z,1,0,0,0,0,0,0.7643835616438357
C6151,1,0,2024-05-02T05:39:14.709Z,1,0,0,0,0,0,0.5595890410958904
C6152,0,0,2024-05-02T05:39:14.709Z,1,0,0,0,0,0,0.9760273972602742
C6153,0,0,2024-05-02T05:39:14.710Z,0,0,0,0,1,0,0.5013698630136987
C6154,1,1,2024-05-02T05:39:14.711Z,0,0,0,1,0,0,0.765068493150685
C6155,0,1,2024-05-02T05:39:14.711Z,0,0,0,1,0,0,0.10547945205479459
C6156,0,1,2024-05-02T05:39:14.712Z,1,0,0,0,0,0,0.8938356164383563
C6157,0,1,2024-05-02T05:39:14.712Z,1,0,0,0,0,0,0.5684931506849316
C6158,0,1,2024-05-02T05:39:14.713Z,0,0,0,0,0,1,0.4486301369863015
C6159,1,0,2024-05-02T05:39:14.714Z,0,0,0,0,1,0,0.06849315068493156
C6160,1,0,2024-05-02T05:39:14.714Z,1,0,0,0,0,0,0.9082191780821918
C6161,0,0,2024-05-02T05:39:14.714Z,0,1,0,0,0,0,0.8945205479452054
C6162,1,1,2024-05-02T05:39:14.715Z,0,0,0,0,0,1,0.6821917808219178
C6163,0,0,2024-05-02T05:39:14.715Z,0,0,0,1,0,0,0.5157534246575344
C6164,1,1,2024-05-02T05:39:14.716Z,0,0,1,0,0,0,0.34041095890410955
C6165,0,0,2024-05-02T05:39:14.717Z,0,1,0,0,0,0,0.9349315068493151
C6166,1,0,2024-05-02T05:39:14.717Z,0,0,1,0,0,0,0.12123287671232874
C6167,0,0,2024-05-02T05:39:14.718Z,0,0,0,0,0,1,0.7595890410958905
C6168,0,0,2024-05-02T05:39:14.719Z,0,0,1,0,0,0,0.2842465753424659
C6169,0,1,2024-05-02T05:39:14.719Z,0,0,0,0,1,0,0.5705479452054796
C6170,0,0,2024-05-02T05:39:14.720Z,1,0,0,0,0,0,0.5178082191780822
C6171,1,1,2024-05-02T05:39:14.720Z,0,0,0,0,1,0,0.4465753424657535
C6172,0,0,2024-05-02T05:39:14.721Z,0,0,0,1,0,0,0.4089041095890411
C6173,1,1,2024-05-02T05:39:14.721Z,0,1,0,0,0,0,0.24178082191780814
C6174,0,0,2024-05-02T05:39:14.722Z,0,0,0,0,1,0,0.5047945205479452
C6175,0,1,2024-05-02T05:39:14.723Z,0,1,0,0,0,0,0.7383561643835617
C6176,0,0,2024-05-02T05:39:14.723Z,0,1,0,0,0,0,0.045205479452054886
C6177,1,1,2024-05-02T05:39:14.724Z,0,0,1,0,0,0,0.46643835616438367
C6178,0,1,2024-05-02T05:39:14.724Z,0,0,0,0,0,1,0.4212328767123288
C6179,0,0,2024-05-02T05:39:14.725Z,0,0,0,0,0,1,0.8287671232876712
C6180,1,0,2024-05-02T05:39:14.726Z,0,0,0,1,0,0,0.9815068493150685
C6181,1,1,2024-05-02T05:39:14.726Z,0,0,0,0,0,1,0.20479452054794534
C6182,1,0,2024-05-02T05:39:14.727Z,0,0,0,0,0,1,0.026027397260274032
C6183,0,0,2024-05-02T05:39:14.727Z,0,0,0,1,0,0,0.0636986301369864
C6184,1,1,2024-05-02T05:39:14.728Z,0,0,0,0,0,1,0.3486301369863014
C6185,1,0,2024-05-02T05:39:14.728Z,1,0,0,0,0,0,1.0
C6186,1,0,2024-05-02T05:39:14.729Z,1,0,0,0,0,0,0.717123287671233
C6187,0,1,2024-05-02T05:39:14.730Z,0,0,0,1,0,0,0.6917808219178083
C6188,0,0,2024-05-02T05:39:14.730Z,0,0,0,0,0,1,0.9828767123287672
C6189,1,0,2024-05-02T05:39:14.731Z,0,0,1,0,0,0,0.1568493150684931
C6190,1,0,2024-05-02T05:39:14.732Z,0,0,0,0,0,1,0.454109589041096
C6191,1,1,2024-05-02T05:39:14.732Z,0,0,0,1,0,0,0.260958904109589
C6192,1,1,2024-05-02T05:39:14.733Z,0,0,0,0,0,1,0.8938356164383563
C6193,1,1,2024-05-02T05:39:14.734Z,1,0,0,0,0,0,0.20342465753424666
C6194,0,0,2024-05-02T05:39:14.734Z,0,1,0,0,0,0,0.1842465753424658
C6195,1,0,2024-05-02T05:39:14.735Z,0,0,0,0,1,0,0.8952054794520548
C6196,0,1,2024-05-02T05:39:14.735Z,0,0,1,0,0,0,0.05753424657534256
C6197,1,1,2024-05-02T05:39:14.736Z,0,0,1,0,0,0,0.0657534246575342
C6198,1,0,2024-05-02T05:39:14.737Z,0,0,0,0,0,1,0.8294520547945206
C6199,1,1,2024-05-02T05:39:14.737Z,1,0,0,0,0,0,0.7602739726027397
C6200,0,1,2024-05-02T05:39:14.738Z,0,1,0,0,0,0,0.3924657534246576
C6201,1,1,2024-05-02T05:39:14.738Z,1,0,0,0,0,0,0.8602739726027397
C6202,1,1,2024-05-02T05:39:14.739Z,0,0,0,0,0,1,0.1698630136986301
C6203,0,1,2024-05-02T05:39:14.740Z,1,0,0,0,0,0,0.821917808219178
C6204,1,1,2024-05-02T05:39:14.741Z,0,0,0,0,0,1,0.9712328767123286
C6205,0,0,2024-05-02T05:39:14.741Z,1,0,0,0,0,0,0.24657534246575352
C6206,0,1,2024-05-02T05:39:14.742Z,0,1,0,0,0,0,0.7972602739726027
C6207,0,0,2024-05-02T05:39:14.742Z,1,0,0,0,0,0,0.43013698630137
C6208,1,1,2024-05-02T05:39:14.743Z,0,0,0,0,0,1,0.24041095890410968
C6209,1,1,2024-05-02T05:39:14.744Z,0,0,0,0,0,1,0.47534246575342465
C6210,0,1,2024-05-02T05:39:14.744Z,0,0,0,0,1,0,0.9993150684931509
C6211,1,1,2024-05-02T05:39:14.745Z,1,0,0,0,0,0,0.9732876712328768
C6212,0,0,2024-05-02T05:39:14.745Z,1,0,0,0,0,0,0.5232876712328767
C6213,1,1,2024-05-02T05:39:14.746Z,0,0,0,0,1,0,0.03013698630136985
C6214,0,0,2024-05-02T05:39:14.746Z,0,0,1,0,0,0,0.24109589041095902
C6215,1,1,2024-05-02T05:39:14.747Z,1,0,0,0,0,0,0.19246575342465766
C6216,1,0,2024-05-02T05:39:14.747Z,0,1,0,0,0,0,0.5835616438356164
C6217,1,1,2024-05-02T05:39:14.748Z,0,0,0,0,0,1,0.9828767123287672
C6218,0,0,2024-05-02T05:39:14.749Z,0,0,0,0,1,0,0.12260273972602742
C6219,1,0,2024-05-02T05:39:14.749Z,0,1,0,0,0,0,0.6664383561643836
C6220,0,0,2024-05-02T05:39:14.750Z,0,0,1,0,0,0,0.7917808219178082
C6221,1,1,2024-05-02T05:39:14.751Z,0,0,1,0,0,0,0.5212328767123289
C6222,0,1,2024-05-02T05:39:14.751Z,0,1,0,0,0,0,0.16095890410958913
C6223,1,0,2024-05-02T05:39:14.752Z,0,0,0,0,1,0,0.28356164383561655
C6224,1,0,2024-05-02T05:39:14.752Z,0,0,0,0,0,1,0.7157534246575343
C6225,1,0,2024-05-02T05:39:14.753Z,0,0,0,1,0,0,0.5458904109589042
C6226,1,1,2024-05-02T05:39:14.753Z,0,1,0,0,0,0,0.945205479452055
C6227,1,1,2024-05-02T05:39:14.754Z,0,0,1,0,0,0,0.03835616438356171
C6228,0,1,2024-05-02T05:39:14.754Z,0,0,0,0,0,1,0.6116438356164384
C6229,1,0,2024-05-02T05:39:14.755Z,0,1,0,0,0,0,0.6328767123287671
C6230,1,1,2024-05-02T05:39:14.755Z,0,1,0,0,0,0,0.10684931506849327
C6231,0,0,2024-05-02T05:39:14.756Z,0,0,1,0,0,0,0.8308219178082192
C6232,0,0,2024-05-02T05:39:14.757Z,1,0,0,0,0,0,0.3500000000000001
C6233,1,1,2024-05-02T05:39:14.757Z,0,0,0,0,1,0,0.6815068493150684
C6234,1,0,2024-05-02T05:39:14.758Z,0,1,0,0,0,0,0.33630136986301373
C6235,1,1,2024-05-02T05:39:14.758Z,1,0,0,0,0,0,0.4726027397260275
C6236,0,0,2024-05-02T05:39:14.759Z,0,0,0,1,0,0,0.4636986301369863
C6237,0,1,2024-05-02T05:39:14.759Z,1,0,0,0,0,0,0.7554794520547945
C6238,1,0,2024-05-02T05:39:14.760Z,1,0,0,0,0,0,0.40000000000000013
C6239,0,1,2024-05-02T05:39:14.760Z,0,0,0,1,0,0,0.4945205479452055
C6240,0,1,2024-05-02T05:39:14.761Z,0,0,0,0,0,1,0.9342465753424656
C6241,0,0,2024-05-02T05:39:14.762Z,0,0,0,0,0,1,0.4493150684931506
C6242,1,0,2024-05-02T05:39:14.762Z,0,0,0,1,0,0,0.4575342465753425
C6243,1,1,2024-05-02T05:39:14.763Z,1,0,0,0,0,0,0.8712328767123287
C6244,0,1,2024-05-02T05:39:14.764Z,0,0,0,0,0,1,0.013698630136986356
C6245,0,0,2024-05-02T05:39:14.764Z,1,0,0,0,0,0,0.3410958904109589
C6246,1,0,2024-05-02T05:39:14.765Z,1,0,0,0,0,0,0.42808219178082196
C6247,0,1,2024-05-02T05:39:14.765Z,0,0,0,0,1,0,0.297945205479452
C6248,1,1,2024-05-02T05:39:14.766Z,0,0,1,0,0,0,0.7821917808219179
C6249,1,1,2024-05-02T05:39:14.766Z,0,0,0,0,0,1,0.14246575342465762
C6250,1,0,2024-05-02T05:39:14.767Z,0,0,0,0,0,1,0.6363013698630138
C6251,0,0,2024-05-02T05:39:14.768Z,0,1,0,0,0,0,0.7246575342465753
C6252,1,0,2024-05-02T05:39:14.768Z,0,0,0,0,1,0,0.40273972602739727
C6253,1,0,2024-05-02T05:39:14.769Z,0,0,1,0,0,0,0.5136986301369864
C6254,0,1,2024-05-02T05:39:14.769Z,1,0,0,0,0,0,0.6150684931506849
C6255,1,0,2024-05-02T05:39:14.770Z,0,0,0,0,0,1,0.19726027397260282
C6256,1,0,2024-05-02T05:39:14.770Z,0,0,0,0,0,1,0.8493150684931507
C6257,1,0,2024-05-02T05:39:14.771Z,0,0,0,0,0,1,0.20136986301369864
C6258,0,1,2024-05-02T05:39:14.772Z,0,0,0,1,0,0,0.5794520547945206
C6259,0,0,2024-05-02T05:39:14.772Z,0,1,0,0,0,0,0.6883561643835616
C6260,1,1,2024-05-02T05:39:14.773Z,0,1,0,0,0,0,0.48424657534246585
C6261,1,1,2024-05-02T05:39:14.773Z,0,0,0,0,0,1,0.041095890410958846
C6262,0,1,2024-05-02T05:39:14.774Z,0,0,0,1,0,0,0.20890410958904115
C6263,1,0,2024-05-02T05:39:14.775Z,0,0,0,0,0,1,0.27054794520547953
C6264,1,0,2024-05-02T05:39:14.775Z,1,0,0,0,0,0,0.5602739726027397
C6265,0,0,2024-05-02T05:39:14.776Z,0,0,1,0,0,0,0.2568493150684932
C6266,1,1,2024-05-02T05:39:14.776Z,0,0,0,0,0,1,0.08698630136986307
C6267,0,1,2024-05-02T05:39:14.777Z,0,0,0,1,0,0,0.2554794520547945
C6268,0,1,2024-05-02T05:39:14.777Z,0,1,0,0,0,0,0.25821917808219186
C6269,0,0,2024-05-02T05:39:14.778Z,0,0,0,0,1,0,0.47397260273972597
C6270,1,0,2024-05-02T05:39:14.779Z,0,0,0,0,0,1,0.6136986301369862
C6271,0,0,2024-05-02T05:39:14.779Z,0,0,1,0,0,0,0.9342465753424656
C6272,0,0,2024-05-02T05:39:14.780Z,0,0,1,0,0,0,0.34589041095890405
C6273,1,0,2024-05-02T05:39:14.780Z,1,0,0,0,0,0,0.5445205479452055
C6274,0,1,2024-05-02T05:39:14.781Z,0,0,0,0,1,0,0.5013698630136987
C6275,0,0,2024-05-02T05:39:14.781Z,0,0,0,0,0,1,0.6417808219178083
C6276,1,1,2024-05-02T05:39:14.782Z,0,0,0,0,0,1,0.9109589041095891
C6277,0,1,2024-05-02T05:39:14.783Z,1,0,0,0,0,0,0.2952054794520549
C6278,0,1,2024-05-02T05:39:14.783Z,0,0,0,1,0,0,0.4232876712328768
C6279,0,1,2024-05-02T05:39:14.784Z,1,0,0,0,0,0,0.5808219178082192
C6280,1,1,2024-05-02T05:39:14.784Z,0,1,0,0,0,0,0.982191780821918
C6281,1,1,2024-05-02T05:39:14.785Z,0,0,0,0,0,1,0.5438356164383562
C6282,0,0,2024-05-02T05:39:14.785Z,0,0,1,0,0,0,0.9438356164383563
C6283,1,1,2024-05-02T05:39:14.786Z,0,1,0,0,0,0,0.3945205479452054
C6284,0,0,2024-05-02T05:39:14.787Z,0,0,0,0,0,1,0.7095890410958905
